mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
NA,NA,NA,NA,NA
The Coding Machine - Agence digitale Web & Mobile - Développement sur-mesure,"56 Rue de Londres, 75008 Paris",thecodingmachine.com,01 85 08 34 98,True
"NGE - TSO, TSO CATENAIRES, TSO SIGNALISATION, FVF, ESP RAIL","Chem. du Corps de Garde, 77508 Chelles",tso.fr,01 64 72 72 00,False
Le Ski du Nord au Sud,"11 Rue de Cambrai Bâtiment 28, 75019 Paris",leskidunordausud.fr,01 42 23 35 19,True
Point Paris Emploi 10e,"209 Rue La Fayette, 75010 Paris",NA,NA,True
Centre de Rééducation Fonctionnelle (CRF) Champs Elysées,"1-3 Rue de la Clairière, 91000 Évry-Courcouronnes",doctolib.fr,01 69 47 63 63,True
NA,NA,NA,NA,NA
Ensemble Protection Sociale,"4 Rue Ferrus, 75014 Paris",ensembleprotectionsociale.fr,01 44 76 12 00,True
Dailymotion,"140 Bd Malesherbes, 75017 Paris",dailymotion.com,01 77 35 11 00,True
Kyriba,"1 Rue Royale, 92210 Saint-Cloud",kyriba.com,01 77 92 17 17,True
EHPAD Les jardins de Medicis Fontenay Trésigny,"9 Rue du Dr Prévost, 77610 Fontenay-Trésigny",medicisfontenay.com,01 64 42 49 49,True
Centre de relation clients,"Immeuble MASLO, 9 Pl. Marie-Jeanne Bassot, 92300 Levallois-Perret",marquetis-call.fr,01 46 10 09 90,False
G.r.e,"26 Rue Traversière, 92230 Gennevilliers",NA,NA,False
Meridiam,"4 Pl. de l'Opéra, 75002 Paris",NA,01 53 34 96 96,True
IKKS GROUP,"8 Rue Barbette, 75003 Paris",NA,01 40 28 47 37,True
Impac Ingenierie Pharma,"149 Av. du Maine, 75014 Paris",impac-ingenierie.com,01 45 40 76 16,True
NA,NA,NA,NA,NA
INGENIANCE,"Tour CBX 1 Passerelle, Passerelle des Reflets, 92400 Courbevoie",ingeniance.fr,01 46 10 45 00,True
Byblos Human Sécurity,"2 Av. des Coquelicots, 94380 Bonneuil-sur-Marne",NA,NA,True
Institut de Myologie,"47 Bd de l'Hôpital, 75013 Paris",institut-myologie.org,01 42 16 58 58,True
Groupe Gratuit Zepros,"8 Rue des Bles, 93210 Saint-Denis",zepros.eu,01 49 98 58 45,True
"Anicia, table nature par François Gagnaire","97 Rue du Cherche-Midi, 75006 Paris",anicia-paris.com,01 43 35 41 50,False
SNCF Connect & Tech,"2 Pl. de la Défense, 92800 Puteaux",sncf-connect.com,01 40 87 69 00,True
Lalique Beauty Services,"Chemin Mont à Grillons, 77760 Ury",lalique-beauty-services.com,01 64 69 14 44,True
Pharmacie Bornand-Rochet,"Centre Cial R E R Défense, 92800 Puteaux",pharmanity.com,01 47 78 90 45,True
Shamir France,"22 All. du Clos des Charmes, 77090 Collégien",NA,0 811 90 04 40,True
Salesforce,"3 Av. Octave Gréard, 75007 Paris",salesforce.com,01 72 10 94 00,True
Genetec Europe,"6 Rue Daru, 75008 Paris",genetec.com,01 44 69 59 00,True
E.Leclerc COLOMBES,"21 Rue Jules Michelet, 92700 Colombes",e.leclerc,01 46 49 44 00,True
Display Interactive,"106 Av. Marx Dormoy, 92120 Montrouge",display.aero,01 84 76 04 40,False
Enercoop,"16-18 Quai de la Loire, 75019 Paris",enercoop.fr,09 70 68 07 65,True
Clinique d’Osny | Inicea,"3 Rue Xavier Bichat, 95520 Osny",inicea.fr,01 34 24 75 75,True
Monetik,"Espace Lumière, 51-57 Boulevard de la République, 78400 Chatou",monetik.fr,01 40 80 74 89,True
CITROËN PONTOISE - COURTOISE DISTRIBUTION AUTO,"21 Chau. Jules César, 95300 Pontoise",reseau.citroen.fr,01 34 20 15 15,False
Unilabs Praxea,"1 Rue Galvani, 91300 Massy",praxea-diagnostics.com,01 76 47 50 50,True
Primonial,"6 Rue du Général Foy, 75008 Paris",primonial.com,0 800 88 18 88,True
Néosoft Siège | Paris,"41/45 boulevard Romain Rolland Immeuble Focus, 3ème ét, 75014 Paris",neosoft.fr,01 41 10 41 60,True
Laboratoire Cuisine Arometsaveurs,"10 avenue Louis Bleriot zac des epineaux, 95740 Frépillon",NA,01 39 31 35 00,True
Ambulance Arcange,"103 Chem. de Ronde, 78290 Croissy",ambulance-arcange.fr,01 39 68 99 94,True
AlixPartners,"40-42 Rue La Boétie, 75008 Paris",alixpartners.com,01 76 74 72 00,True
Videoconsult,"20 Rue Auber, 92120 Montrouge",videoconsult.fr,01 41 48 48 20,True
A DOMI PLUS - Aide et services à domicile,"130 Rue de Normandie, 92400 Courbevoie",a-domi-plus.fr,01 41 16 32 10,True
CAT Assurances,"16 Rue Médéric, 75017 Paris",catassurances.com,01 56 21 27 00,False
Sight'Heure,"2 Av. des Marguerites, 94380 Bonneuil-sur-Marne",NA,01 81 80 37 00,True
Ménage à 3 / Ménage & Repassage,"Metro République, 16 Rue de la Fontaine au Roi, 75011 Paris",menagea3-services.fr,01 43 98 01 01,False
RICCOBONI,"16 Bis Rue Grange Dame Rose, 78140 Vélizy-Villacoublay",riccoboni.fr,01 34 63 11 57,True
MFEX France SA,"18 Rue du 4 septembre, 75002 Paris",mfex.com,01 55 04 04 35,True
Résidence de Beauregard,"1 Av. Rey, 94190 Villeneuve-Saint-Georges",residence-beauregard.fr,01 43 82 10 10,True
EDUCAZEN Siège,"30 Rue Eugène Flachat, 75017 Paris",educazen.com,NA,True
H.G Services,"D14, 78410 Flins-sur-Seine",NA,01 30 91 16 34,True
CRITEO - 75009,"32 Rue Blanche, 75009 Paris",criteo.com,01 75 85 09 39,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Prysmian Group,"Rue de Varennes, 77130 Montereau-Fault-Yonne",fr.prysmiangroup.com,01 60 57 30 00,True
VENTE-UNIQUE.COM,"9 Rue Jacquard, 93310 Le Pré-Saint-Gervais",vente-unique.com,01 76 49 66 80,True
FrogBeer - Brasserie artisanale,"5 Rue Séverine, 93380 Pierrefitte-sur-Seine",frogpubs.com,01 49 21 38 98,True
Castolin Eutectic France,"22 Av. du Québec, 91140 Villebon-sur-Yvette",castolin.com,01 69 82 69 82,True
EHPAD Le Château de Montjay,"Château de Montjay, Montjay Lieu-Dit, 77720 Bombon",chateaudemontjay.com,01 64 38 72 90,True
Ingérop,"18 Rue des 2 Gares, 92500 Rueil-Malmaison",ingerop.com,01 49 04 55 00,True
Paris Marriott Rive Gauche Hotel,"17 Bd Saint-Jacques, 75014 Paris",marriott.com,01 40 78 79 80,True
The Corporate Gym,"88 Av. du Général Leclerc, 92100 Boulogne-Billancourt",thecorporategym.com,01 84 79 16 14,True
Attijariwafa bank Europe (Paris-Opéra),"6-8 Rue Chauchat, 75009 Paris",attijariwafabank-europe.fr,01 53 75 75 01,True
Etoile Protection,"15 Rue Maurice Barres, 91700 Sainte-Geneviève-des-Bois",etoile-protection.fr,01 60 16 18 55,True
Centre de Dialyse d'Athis-Mons,"38 Av. Jules Vallès, 91200 Athis-Mons",dialyse-athismons.fr,01 69 54 45 59,False
"MEOTEC - Cabinet de Conseil Opérationnel : Gestion de Projet, Achats, Contrôle de gestion, Management, Organisation","Immeuble ILEO 27, 33 Quai Alphonse le Gallo, 92100 Boulogne-Billancourt",meotec.com,01 41 10 47 00,True
VOLTALIA,"84 Bd de Sébastopol, 75003 Paris",voltalia.com,01 81 70 37 00,True
Maison de retraite Médicis Sèvres,"6 Rte du Pavé des Gardes, 92310 Sèvres",medicissevres.com,01 41 14 27 60,True
Peniel Protect Securite Privée,"12 Chem. du Moulin Basset, 93200 Saint-Denis",NA,09 82 33 37 67,True
Vipratic,"22 Av. Charles de Gaulle, 92350 Le Plessis-Robinson",vipratic92.fr,01 46 32 00 11,True
John Paul,"66 Rue des Archives, 75003 Paris",johnpaul.com,NA,True
Collège/Lycée Notre Dame de Bury,"1 Av. Georges Pompidou, 95580 Margency",bury-rosaire.fr,01 34 27 38 00,False
IKOS CONSULTING,"155 Rue Anatole France, 92300 Levallois-Perret",ikosconsulting.com,01 41 34 11 22,True
Shimadzu France,"Le luzard 2, Bat A, Bd Salvador Allende Noisiel, 77448",shimadzu.fr,01 60 95 10 10,True
Maisons Pierre,"580 Imp. de l'Épinet, 77240 Vert-Saint-Denis",agence.maisons-pierre.com,01 64 71 19 19,False
Atlantis Télévision,"38 Quai du Point du Jour, 92100 Boulogne-Billancourt",atlantistv.fr,01 46 21 90 00,True
NEXITY,"19 Rue de Vienne, 75008 Paris",nexity.fr,01 85 55 10 00,True
Etude et Projet,"22 Rue de Chazelles, 75017 Paris",etude-projet.fr,01 45 01 56 86,False
Relais Pickup,"68 bis Rue des Rosiers, 93400 Saint-Ouen-sur-Seine",relais.pickup.fr,01 41 66 47 77,True
"Hôtel de Crillon, A Rosewood Hotel","10 Pl. de la Concorde, 75008 Paris",rosewoodhotels.com,01 44 71 15 00,True
Equativ,"66 Rue de la Chau. d'Antin, 75009 Paris",equativ.com,01 86 26 76 20,True
MARCHE FRAIS,"Av. Jacques Vogt, 95340 Persan",marche-frais.com,01 30 28 37 00,True
Kalitess,"43 Rue Godot de Mauroy, 75009 Paris",kalitess.fr,01 58 18 08 08,True
Storengy,"Immeuble Djinn, 12 Rue Raoul Nordling, 92270 Bois-Colombes",storengy.com,01 46 52 33 90,True
Cedre - Argenteuil,"18 Rue de la Fosse aux Loups, 95100 Argenteuil",cedre.info,01 39 98 50 30,True
Shangri-La Paris,"10 Av. d'Iéna, 75116 Paris",shangri-la.com,01 53 67 19 98,True
SIPV groupe Vygon,"5 Rue Adeline, 95440 Écouen",NA,NA,True
Maisons de Famille Château de Chambourcy,"72 Grande Rue, 78240 Chambourcy",maisonsdefamille.com,01 30 74 42 21,True
ETNA FRANCE ILE DE FRANCE NORD CHAMPAGNE,"8 Rue Constantin Pecqueur, 95150 Taverny",etnafrance.com,0 801 82 00 67,True
NA,NA,NA,NA,NA
E.Leclerc PANTIN CEDEX,"51 Av. Jean Lolive, 93503 Pantin",e.leclerc,01 48 10 54 54,True
"ALB Conseil - Organisation et MOA Assurance, Banque, Finance","28 Rue Bayard, 75008 Paris",alb-conseil.com,01 78 94 61 31,True
Dolcea - Les Ambassadeurs,"125 Rue de Montreuil 127, 75011 Paris",ambassadeurs-paris.dolcea.fr,01 44 93 33 40,True
EHPAD Résidence du Parc Maisons-Laffitte,"5 Av. Molière, 78600 Maisons-Laffitte",residencemaisonslaffitte.com,01 39 12 62 10,True
Gie Amae,"42 Av. de Bobigny, 93130 Noisy-le-Sec",NA,NA,True
Intermarché SUPER Sept Sorts,"RN 3 Zone Industrielle de Hainault, 77260 Sept-Sorts",intermarche.com,01 60 22 47 00,False
MASAO,"9 Rue du Cherche-Midi, 75006 Paris",masao.eu,01 45 05 11 75,True
Ossia Conseil,"30 Rue d'Orléans, 92200 Neuilly-sur-Seine",ossia-conseil.com,01 82 28 43 20,True
Babychou Services Paris Ouest,"315 Rue Lecourbe, 75015 Paris",babychou.com,01 43 13 33 21,True
iGraal,"50 Rue de la Victoire, 75009 Paris",igraal.com,NA,True
VPWhite,"62 bis Av. André Morizet, 92100 Boulogne-Billancourt",vpwhite.com,01 87 49 94 96,True
agap2 Paris,"62b Av. André Morizet, 92100 Boulogne-Billancourt",agap2.fr,01 41 31 20 20,True
Association Iris Messidor,"24 Rue Henri Gautier, 93000 Bobigny",iris-messidor.fr,01 57 42 46 90,True
Talan,"14 Rue Pergolèse, 75116 Paris",talan.com,01 42 97 96 96,False
Stanwell Consulting,"7 Rue de Tilsitt, 75017 Paris",stanwell.fr,01 55 33 19 80,True
Dim Brands International,"2 Rue des Martinets, 92500 Rueil-Malmaison",dim.com,01 41 49 50 00,True
NA,NA,NA,NA,NA
Office Public de l'Habitat Montreuillois,"17 Rue Molière, 93100 Montreuil",NA,01 49 20 36 60,True
Yoopala,"19 Bd Malesherbes, 75008 Paris",yoopala.com,09 88 77 66 80,True
City Sécurité,"Rue Léon Blum, 93110 Rosny-sous-Bois",NA,01 41 50 15 28,True
HOME PRIVILEGES PARIS,"40 Rue de Ponthieu, 75008 Paris",homeprivileges.fr,01 80 48 25 05,True
ACENSI,"14 Rue du Général Audran, 92400 Courbevoie",NA,01 75 61 12 61,True
DHL Freight France SAS,"19 Bd Courcerin, 77185 Lognes",dhl.com,0 806 00 99 50,True
BCA Expertise Siège,"14 Rue Sarah Bernhardt, 92600 Asnières-sur-Seine",bca.fr,01 41 40 14 00,True
Lttd Consulting,"5 All. des Barbanniers, 92230 Gennevilliers",lttd-consulting.com,01 40 11 35 23,True
AntemetA,"5 Rue Jacqueline Auriol, 78280 Guyancourt",antemeta.fr,01 85 40 02 80,True
Energy Dynamics,"90 Rue Paul Vaillant Couturier, 92230 Gennevilliers",NA,NA,False
Ingérop,"18 Rue des 2 Gares, 92500 Rueil-Malmaison",ingerop.com,01 49 04 55 00,True
I.S.P.E. sécurité,"21 Av. Marcel Dassault, 93370 Montfermeil",ispe-securite.com,01 48 68 58 01,True
Astek Boulogne-Billancourt,"81ter Rue Marcel Dassault 77, 92100 Boulogne-Billancourt",astekgroup.fr,01 88 89 17 68,True
MARCK & BALSAN,"74 Rue Villebois Mareuil, 92230 Gennevilliers",marcketbalsan.fr,01 34 26 52 52,True
YellowKorner,"52 Rue de Rivoli, 75004 Paris",yellowkorner.com,01 74 25 45 17,False
Unilabs France,"1 Rue Mozart, 92110 Clichy",unilabs.fr,01 40 87 98 98,True
KAPIA-RGI,"29 Rue de Lisbonne, 75008 Paris",kapia-rgi.com,01 43 91 12 99,True
Spintank,"32 Rue Alexandre Dumas, 75011 Paris",spintank.fr,01 43 14 32 15,True
AmeXio,"171 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",amexio.fr,01 81 69 86 00,True
Ekilibre,"7 Rue des Vieilles Granges, 78410 Aubergenville",ekilibre.com,01 30 90 02 60,False
Agence digitale Fidesio,"51 Rue de Seine, 75006 Paris",fidesio.com,01 76 77 27 61,True
FONCIA | Agence Immobilière | Achat-Vente | Marly-Le-Roi | Rue Alfred Couturier,"10 Rue Alfred Couturier, 78160 Marly-le-Roi",fr.foncia.com,01 30 08 63 10,True
S3M Sécurité,"505 Pl. des Champs Elysées, 91080 Évry-Courcouronnes",s3msecurite.fr,01 71 63 10 00,True
NA,NA,NA,NA,NA
Sobi France,"Immeuble Pacific, 11-13 Cr Valmy, 92800 Puteaux",sobifrance.fr,01 85 78 03 40,True
McDonald's,"25 Rue de Dunkerque, 75010 Paris",restaurants.mcdonalds.fr,01 40 23 91 32,False
Synthesio,"35 Rue du Val de Marne, 75013 Paris",synthesio.com,01 41 98 93 00,True
Mondial Assistance,"Eurosquare 2, 7 Rue Dora Maar, 93400 Saint-Ouen-sur-Seine",allianz-partners.fr,01 53 05 86 00,True
Trefle Ingenierie,"16 bis Quai de Stalingrad, 92100 Boulogne-Billancourt",groupetrefle.com,01 46 10 90 80,True
DMAX,"8-10 Rue Gustave Eiffel, 92110 Clichy",dmax.fr,01 41 34 33 33,True
NA,NA,NA,NA,NA
Kylotonn,"96 Rue Orfila, 75020 Paris",kylotonn.com,01 43 15 08 17,True
Sofren Group,"1 Rue Royale Bâtiment A - 8ème étage, 92210 Saint-Cloud",sofrengroup.com,01 46 89 77 30,True
Vedettes de Paris,"Port de Suffren, 75007 Paris",vedettesdeparis.fr,01 44 18 19 50,True
CWT,"40 Av. Pierre Lefaucheux, 92772 Boulogne-Billancourt",mycwt.com,01 41 33 60 00,True
IPD,"10 Pl. du Général de Gaulle, 92160 Antony",infopro-digital.com,01 79 75 90 55,True
Altice Media Ads & Connect,"2 Rue du Général Alain de Boissieu, 75015 Paris",alticemedia-adsconnect.fr,01 87 25 50 01,True
DEP,"9 Rue Edmond Michelet, 93360 Neuilly-Plaisance",NA,01 41 54 11 30,True
MCA Groupe,"38-48 Rue Victor Hugo, 92300 Levallois-Perret",mca-groupe.com,01 47 30 76 20,True
Groupe Nouvel R,"43 Rue de l'Université, 93160 Noisy-le-Grand",groupenouvelr.fr,01 48 15 55 41,False
Venteo,"17 Rue de la Garenne, 95310 Saint-Ouen-l'Aumône",venteo.fr,01 34 25 85 51,True
frog France,"8 Rue Cambacérès, 75008 Paris",frog.co,01 73 00 28 00,True
Laboratoire SVR,"Zac de la Tremblaie, 2 Rue de la Mare À Blot, 91220 Le Plessis-Pâte",fr.labo-svr.com,01 69 11 70 70,False
LFB - Paris-Saclay,"3 Av. des Tropiques, 91940 Les Ulis",NA,01 69 82 70 10,True
Alexion Pharma France,"103-105 Rue Anatole France, 92300 Levallois-Perret",alexionpharma.fr,01 47 32 36 21,True
Alter-Batir,"11 Rue de l'Escaut, 75019 Paris",alterbatir.fr,01 42 01 89 59,True
Mathematic,"95 Bd Voltaire, 75011 Paris",mathematic.tv,01 55 28 81 40,True
SAS Management Private Protection,"138 Boulevard Exelmans, 75016 Paris",maegis-group.com,01 43 87 47 16,True
Odas,"Bureaux de la Colline 339, 92210 Saint-Cloud",NA,01 41 12 23 23,True
Kisio,"20 Rue Hector Malot, 75012 Paris",kisio.com,01 44 75 18 00,True
GEOLIA,"131 Av. René Morin, 91420 Morangis",geolia-conseil.com,01 69 34 73 04,True
Innocent,"67 Av. de la République, 75011 Paris",innocent.fr,NA,True
Ofee,"16 Bd Garibaldi, 92130 Issy-les-Moulineaux",coupdepouce-confortenergie.fr,01 55 39 11 00,False
Tikehau Investment Management,"32 Rue de Monceau, 75008 Paris",tikehauim.com,01 53 59 05 00,True
Nexialog Consulting,"110 Av. de la République, 75011 Paris",nexialog.com,01 44 73 75 60,True
Groupe Derichebourg,"119 Av. du Général Michel Bizot, 75012 Paris",derichebourg.com,01 44 75 40 40,True
LFB - Paris-Saclay,"3 Av. des Tropiques, 91940 Les Ulis",NA,01 69 82 70 10,True
Cibaid,"10 Av. de Rochefort, 78500 Sartrouville",cibaid.fr,09 83 09 23 44,True
REOSC - SAFRAN,"Av. de la Tour Maury, 91280 Saint-Pierre-du-Perray",safran-group.com,01 69 89 72 00,True
EcoAct,"35 Rue de Miromesnil, 75008 Paris",eco-act.com,01 83 64 08 70,True
Square IT Services,"25-29 Quai Aulagnier, 92600 Asnières-sur-Seine",sqits.net,09 80 80 80 82,False
Ucad,"37 Av. Marceau, 93700 Drancy",NA,01 48 40 07 11,True
Clinique Montévrain - Ramsay Santé,"15-17 Rte de Provins, 77144 Montévrain",ramsaysante.fr,01 86 86 20 02,True
Winamax Siège social,"136 Rue de Grenelle, 75007 Paris",NA,NA,True
Omnicité,"70 Rue Amelot, 75011 Paris",omnicite.fr,01 53 19 96 15,True
Crunchyroll SAS,"8 Rue Ambroise Thomas, 75009 Paris",crunchyroll.com,01 72 71 53 53,True
NQT,"34 Ter Bd Ornano, 93200 Saint-Denis",nqt.fr,01 49 21 94 10,True
GALEA ET ASSOCIES,"25 Rue de Choiseul, 75002 Paris",galea-associes.eu,01 43 22 11 11,True
Amicalement Votre,"25 Rue de la Plaine, 75020 Paris",amicalementvotre.biz,01 55 28 91 91,True
Le Centre Alzheimer Les Parenteles de La Ville du Bois,"18 All. Victor Hugo, 91620 La ville-du-Bois",almage.com,01 69 01 18 00,True
Le Service au Quotidien,"102 Av. de la Résistance, 93100 Montreuil",service-quotidien.fr,01 48 57 06 21,True
ENGIE MY POWER,"1 Pl. Samuel de Champlain, 92400 Courbevoie",mypower.engie.fr,0 800 94 01 80,True
Jlr,"3 Rue Mondétour, 94150 Rungis",NA,NA,True
BUZZMAN,"126 Rue La Fayette, 75010 Paris",buzzman.eu,01 58 60 36 10,True
Éditions Robert Laffont,"92 Av. de France, 75013 Paris",laffont.fr,01 53 67 14 00,True
Risk&Co,"38 Rue Jacques Ibert, 92300 Levallois-Perret",riskeco.com,01 55 24 23 22,True
NA,NA,NA,NA,NA
I.f.e. Cr,"35 Rue du Louvre, 75002 Paris",NA,01 44 82 20 00,True
Geiq IDF,"175 Bd Anatole France, 93200 Saint-Denis",geiq-idf.com,01 79 63 81 41,True
Courtyard Paris Gare de Lyon,"209-211 Rue de Bercy, 75012 Paris",marriott.com,01 80 20 63 00,False
Hôtel Renaissance Paris Nobel Tour Eiffel,"55-57 Av. Raymond Poincaré, 75116 Paris",marriott.com,NA,True
"Sponsorisé
Opticien Saint Quentin GrandOptical","7 All. des Tisserands, 78180 Montigny-le-Bretonneux",grandoptical.com,01 30 64 70 12,False
Aesop,"3 Rue Saint-Honoré, 75001 Paris",NA,NA,False
Media.Figaro,"9 Rue Pillet-Will, 75009 Paris",media.figaro.fr,01 56 52 20 00,False
ELSAN,"58 bis Rue La Boétie, 75008 Paris",elsan.care,01 58 56 16 80,True
3B Clim,"4 Rue Marcel Paul, 91300 Massy",NA,01 60 10 01 00,True
Edimark,"44 Rue de Prony, 75017 Paris",edimark.fr,01 46 67 63 00,True
Carrefour Property,"93 Av. de Paris, 91300 Massy",carrefourproperty.fr,01 58 33 61 00,True
LE POIDS LOURD 92 Fiat Professional,"33 Av. du 8 Mai 1945, 92390 Villeneuve-la-Garenne",NA,01 41 47 32 00,True
Super U et Drive,"110 Av. de la République, 91230 Montgeron",coursesu.com,01 69 03 50 61,True
Hôtel Mandarin Oriental Paris,"251 Rue Saint-Honoré, 75001 Paris",mandarinoriental.com,01 70 98 78 88,True
La Banque Postale Siège Central,"30 Bd Gallieni, 92130 Issy-les-Moulineaux",NA,NA,True
Smurfit Kappa France SAS,"5 Av. du Général de Gaulle 6ème étage, 94160 Saint-Mandé",smurfitkappa.com,01 49 57 42 00,True
"Places des tendances (Livraison Bat. 3, Niv. 1)","110Bis Av. du Général Leclerc, 93500 Pantin",NA,07 69 21 70 70,False
Hmarket Aulnay,"14 Rue Léon Jouhaux, 93600 Aulnay-sous-Bois",hmarket.fr,01 83 90 14 52,True
We Are Together,"6 Bd des Capucines, 75009 Paris",wearetogether.fr,01 47 61 58 00,True
Smurfit Kappa Display France,"37 Av. de la Commune de Paris, 91220 Brétigny-sur-Orge",smurfitkappa.com,01 69 88 37 30,True
Edenred,"14-16 Bd Garibaldi, 92130 Issy-les-Moulineaux",edenred.com,01 74 31 75 00,True
NA,NA,NA,NA,NA
Geoservices,"1 Rue Henri Becquerel, 92140 Clamart",NA,NA,True
Pami,"98 Av. de Fontainebleau, 77310 Saint-Fargeau-Ponthierry",NA,01 64 89 22 00,False
Agrica Epargne,"21 Rue de la Bienfaisance, 75008 Paris",agrica-epargnesalariale.com,01 71 21 00 00,True
Egis,"15 Av. du Centre, 78280 Guyancourt",egis.fr,01 39 41 40 00,True
Xerox Technology Services,"12 Rue des Vanesses, 93420 Villepinte",NA,01 58 02 94 00,True
Chantiers Modernes Construction,"3 Rue Ernest Flammarion, 94550 Chevilly-Larue",chantiers-modernes.fr,NA,True
Tendances Beauté,NA,hair-extension.fr,NA,False
Davidson consulting,"40 Rue Fanfan la Tulipe, 92100 Boulogne-Billancourt",davidson.fr,01 41 90 68 38,True
FDG GROUP,"13 Rue Paul Vaillant Couturier, 94310 Orly",fdg.fr,01 48 53 74 00,True
Peugeot by Trujas Trappes,"5 Av. Roger Hennequin, 78190 Trappes",concessions.peugeot.fr,01 30 16 22 22,True
NA,NA,NA,NA,NA
BETC,"1-13 Rue de l'Ancien Canal, 93500 Pantin",betc.com,01 56 41 35 00,True
L4 Logistics,"44 Av. Paul Langevin, 91130 Ris-Orangis",l4-logistics.fr,01 69 02 86 00,True
paul ehrmann travaux paris 20,"59 Av. Clément Perrière, 92320 Châtillon",NA,01 83 64 41 01,True
Touax,"100-101 Terr. Boieldieu, 92800 Puteaux",touax.com,01 46 96 18 00,True
Sushi Shop La Defense,"15 Parv. de la Défense, 92800 Puteaux",sushishop.fr,01 40 90 08 22,False
Vdf Centre,"60 Rue de Paris, 95400 Villiers-le-Bel",NA,NA,True
Eres Technologie,"14 Rue du Général Audran, 92400 Courbevoie",NA,NA,True
FCM Travel,"124-126 Rue de Provence, 75008 Paris",fr.fcm.travel,01 56 56 18 13,True
Agence O2 Saint Quentin - Services à domicile,"18 Rue Joël le Theule, 78180 Montigny-le-Bretonneux",o2.fr,02 14 00 68 90,True
CSAPA Gaia Paris - Bus Méthadone,"12bis Rue de la Pierre Levée, 75011 Paris",gaia-paris.fr,01 77 72 22 00,True
GLOBE GROUPE Paris,"38 Rue Boissière, 75116 Paris",globe-group.com,01 53 65 25 25,True
Aéma-reim,"17 Pl. Etienne Pernet, 75015 Paris",NA,01 55 31 62 55,False
Hetep-Iaout Services,"8 Pl. Georges Braque, 93120 La Courneuve",hisvie.com,01 43 52 64 23,True
Nouvelle Attitude,"10-18 Rue Senouque, 78530 Buc",nouvelle-attitude.fr,01 39 56 91 69,True
Bâtiment et Technique,"9 Rue de la République, 78920 Ecquevilly",NA,NA,False
ETLS Lapeyre,"Bat B4, cellule 9 à 14 Gare Routière Sogaris, 94150 Rungis",etls-lapeyre.fr,01 58 42 74 00,False
NA,NA,NA,NA,NA
Paris School of Economics,"48 Bd Jourdan, 75014 Paris",parisschoolofeconomics.eu,01 80 52 16 60,True
Régie du Pays de Meaux,"9 All. des Bruyères, 77100 Meaux",regiedupaysdemeaux.fr,01 60 09 64 37,True
"Family Sphere Levallois-Perret, Paris 17 & 18","12 Rue Gabriel Péri, 92300 Levallois-Perret",family-sphere.com,01 47 57 11 11,False
EHPAD Résidence Le Tilleul,"23 Av. de Poissy, 78570 Chanteloup-les-Vignes",residenceletilleul.com,01 39 74 29 06,True
Centre Alzheimer Les Parentèles de la Rue Blanche,"49 Rue Blanche, 75009 Paris",almage.com,01 70 98 40 40,True
Le Grand Cercle,"1 Rue du Bas Noyer, 95610 Éragny",legrandcercle95.com,01 34 30 48 00,True
Azelis,"8-14 Av. de l'Arche, 92400 Courbevoie",azelis.com,01 44 73 10 00,True
CLARA & CLARAbis,"43 Bd de Magenta, 75010 Paris",cae-clara.fr,01 77 72 30 30,True
Défense Environnement Services,"30 Rue Madeleine Vionnet, 93300 Aubervilliers",e-des.fr,01 85 57 70 00,True
"Teranga Software, logiciels métiers EHPAD / Résidences seniors / Handicap","21 Rue Viète, 75017 Paris",teranga-software.com,01 76 50 15 01,True
La Fourchette SAS,"70 Rue Saint-Lazare, 75009 Paris",NA,NA,True
NA,NA,NA,NA,NA
IAV France S.A.S.,"4 Rue Georges Guynemer, 78280 Guyancourt",iav.com,01 30 12 00 00,True
ADVETIA Centre Hospitalier Vétérinaire,"9 Av. Louis Breguet, 78140 Vélizy-Villacoublay",advetia.fr,01 75 45 91 09,True
Forsee Power - Siège social,"1 Bd Hippolyte Marquès, 94200 Ivry-sur-Seine",forseepower.com,01 58 91 69 00,True
SOA People,"136 Rue Victor Hugo, 92300 Levallois-Perret",soapeople.com,01 41 45 63 00,True
VERTUO Conseil,"173 Av. Achille Peretti, 92200 Neuilly-sur-Seine",vertuoconseil.com,01 46 40 69 00,True
Cosmeva (Fareva Group),"1 Rue des Sources, 77176 Savigny-le-Temple",fareva.com,01 64 87 30 00,True
Reflex,"11 Rue Baudin, 94200 Ivry-sur-Seine",NA,09 74 19 68 50,True
Star Fret,"3 Rue de Belgique, 77380 Combs-la-Ville",NA,01 60 29 94 43,True
Théâtre Saint-Georges,"51 Rue Saint-Georges, 75009 Paris",theatre-saint-georges.com,01 48 78 63 47,False
Dons - Emmaüs Défi,"6 Rue Archereau, 75019 Paris",NA,09 70 81 89 60,True
NA,NA,NA,NA,NA
WeeSure Groupe - Sécurité Privée - Paris (Sannois),"24 Rue du Chapeau Rouge, 95110 Sannois",NA,01 39 47 38 38,False
"Sponsorisé
LES TRANSPORTEURS PARISIENS","46 All. Fernand Léger, 95100 Argenteuil",lestransporteursparisiens.com,NA,False
ASCO,"7 Mail Barthélémy Thimonnier, 77185 Lognes",NA,01 60 95 23 23,True
NA,NA,NA,NA,NA
