mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
Nature et Découvertes,"2 Pass. des Jardins, 78000 Versailles",natureetdecouvertes.com,01 85 36 04 80,False
GERES Restauration,"1 Rte de Nangis, 77000 Melun",geres.fr,01 64 10 22 90,True
Média Diffusion,"57 Rue Gaston Tessier, 75019 Paris",centprod.com,01 53 26 31 65,True
Quadient France,"7 Rue Henri Becquerel, 92500 Rueil-Malmaison",quadient.com,0 892 89 21 11,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Egis,"15 Av. du Centre, 78280 Guyancourt",egis.fr,01 39 41 40 00,False
Acer Computer France,"2-8 Rue Sarah Bernhardt, 92600 Asnières-sur-Seine",acer.fr,01 48 63 51 51,True
AVL France,"2-4 Rue Hans List, 78290 Croissy",NA,01 30 15 75 00,True
Fraícheur de Paris,"3 Bd Diderot, 75012 Paris",fraicheurdeparis.fr,01 40 02 78 00,True
Parthena Consultant,"305 Ave le Jour Se Lève, 92100 Boulogne-Billancourt",parthena.com,01 40 95 30 41,True
SOLDIS UDIREV,"Zone Industrielle du Coudray, 8 Rue Nicolas Copernic, 93600 Aulnay-sous-Bois",soldis.com,01 45 91 66 37,True
Framatome,"1 Pl. Coupole Jean Millier, 92400 Courbevoie",framatome.com,01 34 96 10 00,True
NA,NA,NA,NA,NA
Highlands Accueil,"Agence Paris, 68 Rue du Faubourg Saint-Honoré, 75008 Paris",highlands.fr,01 42 96 06 16,False
NA,NA,NA,NA,NA
SAS,"38 Rue du Colisée, 75008 Paris",NA,09 66 90 86 88,False
Egis,"4 Rue Dolorès Ibarruri, 93100 Montreuil",egis.fr,01 49 20 10 00,True
Vtech Electronics Europe,"24 All. des Sablières, 78290 Croissy",vtech-jouets.com,0 805 16 30 30,True
McDonald's,"2, Avenue Jean Moulin Centre Commercial Val d'Yerres 91800 Boussy Saint Antoine FR, 2 Av. Jean Moulin, 91800 Boussy-Saint-Antoine",restaurant.mcdonalds.fr,01 69 00 40 40,True
IMAGINE,"21 Rue Kléber, 92130 Issy-les-Moulineaux",imagine.ac,01 41 46 17 40,False
McDonald's Montigny-lès-Cormeilles,"116 Bd Victor Bordier, 95370 Montigny-lès-Cormeilles",restaurants.mcdonalds.fr,01 34 50 15 00,True
Association Intermédiaire Novemploi,"162 bis Rue Pelleport, 75020 Paris",novemploi.fr,01 49 23 84 85,True
Lincoln,"65 Av. Edouard Vaillant, 92100 Boulogne-Billancourt",lincoln.fr,01 46 08 70 73,True
STEF Bondoufle,"3 Rue Désir Prévost Z.A.C. de la Marinière, 91070 Bondoufle",NA,01 40 74 28 28,True
Bureau Vallée Les Clayes sous Bois (Plaisir) - papeterie et photocopie,"Plaisir FR, 25 Rue du Gros Caillou, 78340 Les Clayes-sous-Bois",magasins.bureau-vallee.fr,01 30 07 55 56,True
Colonna Facility,"52 Bd du Parc Immeuble Newtime, 92200 Neuilly-sur-Seine",colonnafacility.fr,02 54 88 38 10,False
Asterion France,"1 Rue de la Mare Blanche, 77186 Noisiel",NA,NA,True
Credit Immobilier De France Developpement,"26 Rue de Madrid, 75008 Paris",credit-immobilier-de-france.fr,09 69 39 32 51,True
Histoire d'Or,"Centre Commercial Gare St Lazare, 108 Rue Saint-Lazare, 75008 Paris",histoiredor.com,01 44 69 98 30,False
Carrefour Evry Siège social,"ZAE St Guénault, 1 Rue Jean Mermoz 1, 91080 Chevilly-Larue",carrefour.fr,01 60 91 37 37,False
Identités Mutuelle,"24 Bd de Courcelles, 75017 Paris",identites-mutuelle.com,01 43 18 34 00,True
CAST,"3 Rue Marcel Allégot, 92190 Meudon",castsoftware.com,01 46 90 21 00,True
EDF Renouvelables,"Immeuble B, Cœur Défense, 100 Espl. du Général de Gaulle, 92932 Paris La Défense",NA,01 40 90 23 00,True
Nexter,"13 Rte de la Minière, 78000 Versailles",nexter-group.fr,01 39 49 30 00,True
EMPLOI Développement,"70 Rue du Moulin Vert, 75014 Paris",emploideveloppement.org,01 56 56 10 56,True
Clinique d'Yveline - Ramsay Santé,"12 Rte de Rambouillet, 78125 Vieille-Église-en-Yvelines",ramsaysante.fr,01 30 46 68 00,True
Les Portes de Taverny,"Rue Théroigne de Méricourt, 95150 Taverny",lesportesdetaverny.com,01 30 40 13 40,False
SAP France - Paris,"35 Rue d'Alsace, 92300 Levallois-Perret",sap.com,01 46 17 70 00,True
Maison Populaire,"9 bis Rue Dombasle, 93100 Montreuil",maisonpop.fr,01 42 87 08 68,True
McDonald's,"Centre Commercial Continent, 23 Avenue Sadi Carnot, Chem. du Plessis Saint-Père, 91160 Saulx-les-Chartreux",restaurants.mcdonalds.fr,01 69 10 19 80,True
Marco Polo,"1 Rue Mozart, 92110 Clichy",NA,NA,False
ARPEJ,"10 Cr Louis Lumière, 94300 Vincennes",NA,01 58 64 59 50,True
Les Cars Rouges,"10 Rue Clément Ader, 93120 La Courneuve",NA,01 48 36 50 15,False
RATP Real Estate,"12 Av. du Val de Fontenay, 94120 Fontenay-sous-Bois",ratprealestate.com,01 58 77 22 41,True
Orly 1-2-3,94390 Paray-Vieille-Poste,NA,NA,False
Fives Maintenance,"ZAC Val d'Europe, 6-8 Rue de Rome, 77144 Montévrain",fivesgroup.com,01 64 12 47 62,True
E.Leclerc CHELLES,"TRIO FRUITS, 18 Av. Sylvie, 77500 Chelles",e.leclerc,01 60 08 41 60,True
Spie batignolles fondations,"30 Av. du Général Gallieni, 92000 Nanterre",spiebatignolles.fr,01 81 95 02 00,True
Honeywell Process Solutions France,"26 Av. de Winchester, 78100 Saint-Germain-en-Laye",honeywell.com,01 73 62 93 00,True
Pierre et Vacances Conseil Immobilier,"11 Rue de Cambrai, 75947 Paris",NA,01 58 21 58 21,True
Bergerat Monnoyeur,"117 Rue Charles Michels, 93200 Saint-Denis",bm-cat.com,01 49 22 60 61,True
Verifone,"12 Rue Paul Dautier, 78140 Vélizy-Villacoublay",verifone.fr,01 39 45 12 10,True
Association Energie,"225 All. de Montfermeil, 93390 Clichy-sous-Bois",groupe-energie.org,01 43 51 51 61,True
Iades,"1 Rue de l'Ermitage, 91410 Dourdan",iades.fr,01 64 59 27 62,True
NA,NA,NA,NA,NA
CIC,"17 bis Pl. des Reflets, 92400 Courbevoie",cic.fr,01 42 66 77 00,False
Keraglass,"Rue Saint-Laurent, 77167 Bagneaux-sur-Loing",keraliteglassceramic.com,01 64 78 47 00,True
Cogedim,"87 Rue de Richelieu, 75002 Paris",cogedim.com,01 56 26 24 00,True
NA,NA,NA,NA,NA
Renault Viry-Chatillon - Come et Bardon - Groupe Losange Autos,"119-123 Av. du Général de Gaulle, 91170 Viry-Châtillon",losangeautos.fr,01 69 54 53 53,True
EHPAD La Rose des Vents,"235 Chem. de Fauveau, 78670 Villennes-sur-Seine",residence-rose-des-vents.com,01 30 65 20 20,True
Pubadresse Routage,"52 Rue Constantin Pecqueur, 95150 Taverny",pubadresseroutage.com,01 34 18 72 20,True
Keolis Val d’Yerres Val de Seine - COB de Draveil,"19 Rue Charles Mory, 91210 Draveil",iledefrance-mobilites.fr,01 87 58 11 00,True
Groupe QUARTUS - Siège social,"1-5 Rue Paul Cézanne, 75008 Paris",groupe-quartus.com,01 44 43 35 20,False
U.T.E.,"8 Rue du Stade Sauvanet, 77990 Le Mesnil-Amelot",ute-transport.com,01 41 52 21 21,True
Renault Melun - LS GROUP,"Rue de l'Arc-en-ciel, 77240 Cesson",renault-melun.fr,01 75 90 95 78,True
form'a,"1 Rue Jacques-Henri Lartigue, 92130 Issy-les-Moulineaux",forma.fr,01 41 23 70 00,True
"Sponsorisé
BIG DÉMÉNAGEMENT","51 Rue Ambroise Thomas, 95100 Argenteuil",bigdemenagement.fr,01 85 11 72 79,False
Dexxon Data Media,"79 Av. Louis Roche, 92230 Gennevilliers",plus.dexxon.eu,01 41 32 21 21,True
Egencia,"9/11 All. de l'Arche, 92400 Courbevoie",egencia.fr,NA,True
ARMAND THIERY SAS,"2 bis Rue de Villiers, 92300 Levallois-Perret",armandthiery.fr,01 45 19 33 33,True
Aptar Seaquist Closures France,"44 Av. de Meaux, 77470 Poincy",NA,01 60 41 12 00,True
KFC MEAUX,"2 Av. des Sablons Bouillants, 77100 Meaux",kfc.fr,01 60 23 93 69,False
Belfor Prévention France,"187 Av. du Général-Leclerc, 94700 Maisons-Alfort",NA,01 43 78 92 11,True
Brûlerie Caron,"6 Rue René Razel, 91400 Saclay",cafecaron.com,01 46 12 17 18,True
AUXIGENE,"7 Rue André Citroën, 92110 Clichy",auxigene.net,01 47 30 54 24,True
Laboratoire IDEXX,"84 Rue Charles Michels, 93200 Saint-Denis",idexx.fr,01 73 43 13 33,True
setec opency,"Immeuble Central Seine, 42-52 Quai de la Rapée, 75012 Paris",opency.setec.fr,01 82 51 50 00,True
Wolters Kluwer Legal Software France,"11 Av. Michel Ricard, 92270 Bois-Colombes",wolterskluwer.com,01 46 67 77 00,True
LGM Ingénierie Vélizy,"13 Av. Morane Saulnier Bâtiment ADER, 78140 Vélizy-Villacoublay",lgm-ing.fr,01 30 67 08 00,False
Unhycos,"325 Chem. du Parc, 95480 Pierrelaye",unhycos.com,01 34 11 40 40,True
NA,NA,NA,NA,NA
Éditions T.I. (Techniques de l'Ingénieur),"Immeuble Pleyad 1, 39 Bd Ornano, 93200 Saint-Denis",techniques-ingenieur.fr,01 53 35 20 20,True
Open,"28 Rue Jacques Ibert, 92300 Levallois-Perret",open.global,01 71 06 31 28,True
Coursiers.com,"28 Av. de la République, 93170 Bagnolet",coursier.com,01 70 39 29 29,False
NA,NA,NA,NA,NA
Proxitech,"Parc Gustave Eiffel, 3 Av. Gutenberg, 77600 Bussy-Saint-Georges",proxitech.com,01 71 58 26 10,True
OCSI Group,"4 Rue du Colonel Driant, 75001 Paris",ocsigroup.fr,01 44 82 67 40,True
FIDUCIAL Sécurité,"Tour Ellipse, 41 Av. Gambetta, 92400 Courbevoie",fiducial-securite.fr,01 47 78 13 36,False
MÉRIGUET-CARRÈRE PARIS,"73 Av. Daumesnil, 75012 Paris",meriguet-carrere.fr,01 58 90 15 75,True
RSA,"11 Av. de Friedland, 75008 Paris",crowe-rsa.fr,01 53 83 90 00,True
Orange Lease,"100 Espl. du Général de Gaulle, 92400 Courbevoie",NA,NA,True
Metalogic,"83 Av. Georges Clemenceau, 92000 Nanterre",metalogic.fr,01 47 30 75 50,True
VPSitex ( VPS Group),"8 Rue Bernard Buffet, 75017 Paris",vpsgroup.fr,0 892 70 76 07,True
Cartonnages Guillaume,"1 Rue du Plant Loger, 95330 Domont",NA,01 49 71 18 20,True
E.Leclerc ORLY,"8 Place Gaston Viens, 94310 Orly",e.leclerc,01 48 92 18 18,False
Pepsico France,"15 Bd Charles de Gaulle, 92700 Colombes",pepsico.fr,01 55 69 90 00,True
Euro-Ascenseurs,"5 Rue des Pyrénées, 91090 Lisses",euro-ascenseurs.fr,01 64 99 80 55,True
NA,NA,NA,NA,NA
Éditions Gallimard,"5 Rue Gaston Gallimard, 75007 Paris",gallimard.fr,01 49 54 42 00,True
"Sponsorisé
SUZY NET SERVICES","15 Av. Châteaubriand, 77680 Roissy-en-Brie",suzynetservices-lpa.fr,06 36 48 27 65,False
Interlogement93,"105 Bd Chanzy, 93100 Montreuil",interlogement93.net,01 41 58 61 45,True
Centre de Traitement des Retours - Hachette Livre,"137 Rte de Corbeil, 91160 Longjumeau",NA,NA,True
"Sponsorisé
BOUYGUES TELECOM","Cc Est St Quentin, 5 Rue Colbert, 78180 Montigny-le-Bretonneux",boutiques.bouyguestelecom.fr,09 86 01 03 90,False
Transports Hervé,"581 Av. de l'Europe, 77240 Vert-Saint-Denis",sth-transports.fr,01 74 82 80 60,True
Cgsh Service Europe,"17 Rue Beaujon, 75008 Paris",NA,09 66 03 08 02,True
Sartorius,"36 Av. Hoche, 75008 Paris",NA,01 56 88 21 55,False
Sépadef,"Rue Louis Blanc, 92400 Courbevoie",NA,01 47 74 78 94,False
Computer Engineering,"12 Rue du Faubourg Saint-Honoré, 75008 Paris",computer-engineering.fr,01 42 68 83 83,True
Radio Canada,"131 Av. de Wagram, 75017 Paris",radio-canada.ca,NA,False
SeeQualis,"52 Av. des Champs Pierreux, 92000 Nanterre",seequalis.com,NA,True
La Française d'Images,"117 Rue d'Aguesseau, 92100 Boulogne-Billancourt",NA,NA,True
NA,NA,NA,NA,NA
ABUS France SAS,"15 Voie de la Gravière, 94290 Villeneuve-le-Roi",abus.com,01 49 61 67 67,True
Pilkington Agr France,"12 Bd des Martyrs de Châteaubriant, 95100 Argenteuil",NA,01 30 25 78 30,False
Intermarché Neuilly Plaisance,"24 Rue Paul Vaillant Couturier, 93360 Neuilly-Plaisance",intermarche.com,01 43 00 11 44,True
ATEME,"Green Plaza - JADE, 6 Rue Dewoitine, 78140 Vélizy-Villacoublay",ateme.com,01 69 35 89 89,True
Siège Social Groupama Paris Val de Loire - Antony,"1 bis Av. du Dr Ténine, 92160 Antony",NA,02 38 49 77 77,True
Herport Sa,"17 Av. de la Demi-Lune, 95700 Roissy-en-France",herport.net,01 34 38 58 20,True
Krs,"9 Rue des Quatre Chemins, 93300 Aubervilliers",NA,NA,True
Safran Data Systems,"5 Av. des Andes, 91940 Les Ulis",safran-group.com,01 69 82 78 00,True
Siège Optical Center,"74 Rue Laugier, 75017 Paris",optical-center.fr,01 44 40 40 04,True
ID2,"68 Rue Marjolin, 92300 Levallois-Perret",id-2.fr,01 41 05 17 00,True
STILOG I.S.T.,"55 Av. des Champs Pierreux, 92000 Nanterre",visual-planning.com,01 47 29 99 69,True
Swiss Life Banque Privée,"7 Pl. Vendôme, 75001 Paris",banqueprivee.swisslife.fr,01 53 29 14 14,True
Expansiel Promotion,"9 Rte de Choisy, 94000 Créteil",expansiel-promotion.fr,0 800 71 08 10,True
Maje - Siège social,"2 Rue de Marengo, 75001 Paris",fr.maje.com,01 42 96 77 00,True
RENAULT FONTAINEBLEAU - GROUPE MAURIN,"56 Av. de Valvins, 77210 Avon",concessionnaire.renault.fr,01 64 69 56 56,True
Westfield Forum des Halles,"101 Porte Berger, 75001 Paris",westfield.com,01 44 76 87 08,False
Acna,"10 Rue des Iris, 77990 Le Mesnil-Amelot",servair.fr,01 48 45 67 89,True
Centre de formation interne Nespresso,"27 Rue du Colonel Pierre Avia, 75015 Paris",NA,01 72 06 22 22,True
Yvelines Restauration,"12 Rue Clément Ader, 78120 Rambouillet",dupont-restauration.fr,01 34 85 50 51,True
IDF THERMIC,"3 Rue de Verdun EUROCAMPUS, BATIMENT E, 78590 Noisy-le-Roi",idf-thermic.com,01 30 80 08 70,False
Brioche Pasquier Chatelet,"BP21, D605, 77820 Le Châtelet-en-Brie",pasquier.fr,01 64 14 10 00,False
Daiichi Sankyo France SAS,"1 Rue Eugène et Armand Peugeot, 92500 Rueil-Malmaison",daiichi-sankyo.fr,01 55 62 14 60,True
Losay Voyages,"Rue Domaine Des Joncs, 77950",NA,01 64 38 80 40,True
Transports Marc Schubel,"RD 97 - Route de Limours Lieu-dit, 91640 Fontenay-lès-Briis",transports-schubel.com,01 64 90 77 72,True
Paris Store,"15-21 Rue du Puits Dixme, 94657 Thiais",paris-store.com,01 45 12 88 88,True
ArcelorMittal France,"Immeuble ""Le Cézanne, 6 Rue André Campra, 93210 Saint-Denis",france.arcelormittal.com,01 71 92 00 00,True
Mainfreight Mitry Mory Forwarding,"Z.I. Mitry Compans, Rue Charles de Coulomb, 77290 Mitry-Mory",mainfreight.fr,01 60 21 73 73,True
"Sponsorisé
Avis Location Voiture - Paris","8 Bd Davout, 75020 Paris",avis.fr,01 40 24 10 20,False
MGI Consultants,"11 Rue de Téhéran, 75008 Paris",mgi.fr,01 53 53 41 00,True
Residence Le Château,"5 Rue de Provins, 77148 Salins",residencelechateau.com,01 64 70 54 00,True
QUALIGAZ EVONIA,"135 Av. Jean Jaurès, 93300 Aubervilliers",qualigaz-evonia.com,0 826 62 86 28,True
E.Leclerc FRANCONVILLE,"362 Rue du Général Leclerc, 95130 Franconville",e.leclerc,01 30 72 62 62,False
Siège social Biocoop,"12 Av. Raymond Poincaré, 75116 Paris",biocoop.fr,01 44 11 13 60,True
Caisse d’Epargne et de Prévoyance Ile-de-France,"19 Rue du Louvre, 75001 Paris",caisse-epargne.fr,01 58 06 60 00,True
Intermarché SUPER Champigny-Sur-Marne,"40 Rue de Verdun, 94500 Champigny-sur-Marne",intermarche.com,01 48 81 43 70,True
SOLO Group,"92 Rue Réaumur, 75002 Paris",sologroup-paris.com,01 42 21 16 84,True
EHPAD La Maison du Parc,"21 Rue des Frères Capucins, 95310 Saint-Ouen-l'Aumône",maisonduparc.fr,01 34 40 41 00,True
Aurion,"38 Rue Jean Savu, 94500 Champigny-sur-Marne",NA,01 48 81 59 52,True
Institut Necker Enfants Malades (INEM) - INSERM - Université Paris Cité,"Faculté de Médecine, 160 Rue de Vaugirard 156, 75015 Paris",institut-necker-enfants-malades.fr,01 72 60 63 90,False
SpinPart,"10/12 Rue du Général Foy, 75008 Paris",spinpart.fr,01 75 44 68 90,True
Clinique de la Région Mantaise,"23 Bd Victor Duhamel, 78200 Mantes-la-Jolie",vivalto-sante.com,01 30 98 16 00,True
Master Lock Europe,"10 Av. de l'Arche, 92400 Courbevoie",masterlock.eu,NA,True
Solumat Île de France groupe Vinci,"17 Rte de Cheptainville, 91630 Marolles-en-Hurepoix",NA,NA,True
